
34.61620148852507, -145.62253092611277 
    34.61620148852507, -145.62253092611277 
34.866876487006294, -145.61003785461466 
35.1293705631053, -145.58590920138366 
35.40351880859956, -145.55030944853038 
35.6891073980878, -145.5034516040713 
35.985877564215315, -145.44559324265765 
36.293530459885865, -145.37703166515962 
36.611732672716634, -145.29809841089644 
36.940122139475214, -145.2091533736739 
37.27831421110473, -145.11057876985438 
37.62590763945649, -145.00277318618478 
37.98249029057622, -144.8861459014572 
38.34764443112341, -144.76111163447266 
38.72095147914035, -144.62808582630117 
39.10199615358435, -144.4874805218086 
39.490369995594364, -144.3397008770371 
39.885674266428886, -144.1851422872219 
40.2875222515741, -144.02418810580653 
40.695541017774744, -143.85720790768227 
41.109372680403105, -143.68455623930808 
41.528675243724365, -143.5065717932917 
41.95312307744122, -143.32357694423507 
42.38240709057788, -143.13587758499847 
42.81623465933567, -142.94376320697899 
43.25432935988152, -142.7475071736719 
43.69643055078905, -142.54736714301876 
44.142292843531436, -142.34358560035457 
44.591685493362206, -142.13639046981334 
45.044391737326066, -141.9259957776277 
45.50020810113055, -141.7126023457512 
45.95894369222602, -141.49639849859688 
46.42041949268141, -141.27756076942723 
46.88446766227313, -141.05625459608618 
47.35093085957057, -140.83263499838102 
47.819661586644656, -140.60684723156618 
48.29052156128191, -140.37902741211292 
48.76338111919539, -140.1493031133296 
49.2381186476292, -139.9177939294822 
49.71462005090517, -139.6846120079049 
50.19277824781349, -139.44986254923123 
50.67249270026734, -139.2136442763512 
51.153668972290895, -138.9760498730461 
51.63621831816491, -138.73716639349317 
52.1200572983914, -138.49707564399233 
52.605107422041, -138.25585453836115 
53.09129481399756, -138.013575428491 
53.57854990560411, -137.77030641156665 
54.06680714723106, -137.52611161543166 
54.55600474132474, -137.28105146354434 
55.046084394546725, -137.0351829209155 
55.53699108767518, -136.78855972235684 
56.02867286200763, -136.54123258430076 
56.52108062107476, -136.293249401381 
57.01416794654719, -136.04465542889108 
57.50789092728854, -135.79549345216537 
58.002208000578044, -135.54580394385806 
58.4970798045938, -135.29562521002666 
58.99246904131223, -135.04499352586208 
59.48834034904101, -134.79394326184647 
59.98466018386064, -134.5425070010603 
60.4813967093046, -134.29071564830747 
60.97851969365853, -134.03859853167472 
61.47600041430697, -133.7861834970953 
61.97381156860009, -133.53349699644156 
62.471927190753775, -133.2805641696315 
62.97032257433452, -133.02740892119496 
63.46897419991561, -132.77405399171158 
63.96785966752341, -132.5205210244993 
64.46695763352231, -132.26683062790306 
64.96624775161447, -132.0130024335055 
65.46571061765589, -131.7590551505569 
65.96532771801338, -131.50500661689705 
66.46508138120859, -131.25087384662288 
66.96495473261469, -130.99667307473268 
67.46493165198989, -130.74241979896308 
67.96499673364806, -130.4881288190162 
68.46513524908212, -130.2338142733598 
68.96533311187032, -129.97948967376985 
69.46557684470784, -129.72516793777098 
69.96585354841842, -129.4708614191196 
70.46615087281172, -129.21658193646266 
70.96645698926146, -128.96234080029586 
71.46676056488965, -128.70814883833523 
71.96705073824998, -128.4540164194081 
72.46731709641135, -128.19995347596114 
72.9675496533501, -127.94596952527675 
73.46773882956582, -127.69207368948182 
73.96787543284161, -127.43827471442687 
74.467950640076, -127.18458098750838 
74.96795598011782, -126.93100055450171 
75.4678833175414, -126.67754113546698 
75.9677248373027, -126.42421013978645 
76.46747303022205, -126.17101468038736 
76.96712067924231, -125.91796158720064 
77.46666084641514, -125.66505741990258 
77.96608686057097, -125.41230847998295 
78.4653923056317, -125.15972082218059 
78.96457100952757, -124.90730026532415 
79.46361703368218, -124.65505240261382 
79.96252466303241, -124.40298261137673 
80.46128839655178, -124.1510960623274 
80.9599029382481, -123.89939772836154 
81.45836318860806, -123.64789239291079 
81.95666423646298, -123.39658465788332 
82.45480135125219, -123.1454789512138 
82.95276997566123, -122.89457953404533 
83.45056571861409, -122.64389050756353 
83.94818434859975, -122.39341581950245 
84.44562178731458, -122.14315927034062 
84.94287410360326, -121.89312451920394 
85.43993750768196, -121.64331508949186 
85.93680834562869, -121.39373437424152 
86.4334830941262, -121.14438564124416 
86.92995835544427, -120.89527203792701 
87.42623085264852, -120.64639659601323 
87.92229742502383, -120.39776223597133 
88.41815502370146, -120.14937177126555 
88.91380070747883, -119.90122791241714 
89.40923163882252, -119.65333327088672 
89.90444508004478, -119.40569036278634 
90.39943838964489, -119.1583016124309 
90.89420901880706, -118.91116935573581 
91.38875450804699, -118.66429584346992 
91.88307248399957, -118.41768324436985 
92.37716065634103, -118.17133364812362 
92.8710168148386, -117.9252490682291 
93.36463882652171, -117.6794314447342 
93.85802463296865, -117.43388264686405 
94.35117224770322, -117.18860447554096 
94.8440797536961, -116.94359866580217 
95.33674530096597, -116.69886688912038 
95.82916710427546, -116.45441075563151 
96.32134344091781, -116.21023181627447 
96.81327264858975, -115.96633156484653 
97.30495312334656, -115.72271143997868 
97.79638331763583, -115.47937282703462 
98.28756173840586, -115.23631705993668 
98.77848694528566, -114.99354542292228 
99.26915754883314, -114.75105915223396 
99.7595722088484, -114.50885943774615 
100.24972963274922, -114.26694742453131 
100.73962857400613, -114.02532421436831 
101.22926783063402, -113.78399086719574 
101.71864624373826, -113.5429484025123 
102.20776269611264, -113.30219780072687 
102.69661611088699, -113.0617400044604 
103.18520545022221, -112.82157591980159 
103.67352971405082, -112.58170641751865 
104.16158793886095, -112.34213233422875 
104.64937919652196, -112.10285447352717 
105.13690259314991, -111.86387360707788 
105.62415726801117, -111.62519047566695 
106.11114239246268, -111.38680579022082 
106.59785716892704, -111.14872023279041 
107.08430082990145, -110.9109344575029 
107.57047263699847, -110.6734490914824 
108.05637188001795, -110.43626473574058 
108.54199787604827, -110.19938196603903 
109.02734996859604, -109.96280133372399 
109.51242752674305, -109.72652336653486 
109.99722994432919, -109.49054856938761 
110.48175663916042, -109.25487742513386 
110.96600705224087, -109.01951039529692 
111.44998064702784, -108.78444792078554 
111.93367690870907, -108.54969042258635 
112.41709534350113, -108.31523830243577 
112.90023547796828, -108.08109194347232 
113.38309685836086, -107.84725171087004 
113.86567904997263, -107.61371795245387 
114.34798163651595, -107.3804909992975 
114.83000421951455, -107.14757116630473 
115.3117464177128, -106.91495875277458 
115.79320786650104, -106.68265404295121 
116.2743882173564, -106.45065730655897 
116.75528713729831, -106.21896879932319 
117.23590430835819, -105.98758876347746 
117.71623942706285, -105.75651742825777 
118.19629220393108, -105.52575501038402 
118.67606236298276, -105.29530171452951 
119.15554964126005, -105.06515773377888 
119.63475378836033, -104.83532325007467 
120.1136745659803, -104.6057984346535 
120.59231174747084, -104.37658344847173 
121.07066511740214, -104.14767844262138 
121.54873447113886, -103.91908355873649 
122.02651961442474, -103.69079892939038 
122.50402036297646, -103.4628246784843 
122.98123654208626, -103.2351609216275 
123.45816798623302, -103.00780776650943 
123.93481453870142, -102.78076531326408 
124.41117605120893, -102.55403365482701 
124.88725238354039, -102.32761287728522 
125.36304340318951, -102.1015030602202 
125.83854898500755, -101.87570427704455 
126.31376901085837, -101.65021659533221 
126.78870336927992, -101.42504007714274 
127.26335195515189, -101.20017477933996 
127.73771466936897, -100.97562075390493 
128.21179141851985, -100.75137804824385 
128.68558211457142, -100.5274467054908 
129.15908667455818, -100.3038267648058 
129.63230502027648, -100.08051826166822 
130.1052370779834, -99.85752122816578 
130.5778827781, -99.63483569327958 
